method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3
v4,123,1500000,satisfied,11023,22.0,124.96363636363635,2749.2,1,1,0.9375,0.5333333333333333,0.8125,0.9416666666666667
v4,123,1500000,satisfied,11024,19.0,189.09999999999994,3592.8999999999987,1,1,0.99375,0.6041666666666666,0.9104166666666667,0.8854166666666666
v4,123,1500000,satisfied,11025,21.0,122.10476190476187,2564.1999999999994,1,1,0.9104166666666667,0.425,0.7645833333333333,0.8958333333333334
v4,123,1500000,satisfied,11026,17.0,158.53529411764708,2695.1000000000004,1,0,0.7958333333333333,0.45416666666666666,0.7416666666666667,0.91875
v4,123,1500000,satisfied,11027,19.0,164.12631578947372,3118.4000000000005,1,1,0.9791666666666666,0.5291666666666667,0.9083333333333333,0.9291666666666667
v4,123,1500000,satisfied,11028,20.0,152.06999999999994,3041.3999999999987,1,1,0.9145833333333333,0.6291666666666667,0.86875,0.9833333333333333
v4,123,1500000,satisfied,11029,20.0,149.88000000000014,2997.6000000000026,1,1,0.93125,0.4395833333333333,0.9020833333333333,0.8645833333333334
v4,123,1500000,satisfied,11030,20.0,135.405,2708.1,1,1,0.9,0.5458333333333333,0.7291666666666666,0.975
v4,123,1500000,satisfied,11031,19.0,158.53157894736842,3012.1,1,1,0.9895833333333334,0.5395833333333333,0.9125,0.9458333333333333
v4,123,1500000,satisfied,11032,17.0,155.0588235294118,2636.0000000000005,1,0,0.9541666666666667,0.38333333333333336,0.8,0.9416666666666667
v4,123,1500000,satisfied,11033,18.0,143.23333333333332,2578.2,1,1,0.8729166666666667,0.46458333333333335,0.6916666666666667,0.9541666666666667
v4,123,1500000,satisfied,11034,20.0,144.57499999999993,2891.4999999999986,1,1,0.96875,0.50625,0.8083333333333333,0.9583333333333334
v4,123,1500000,satisfied,11035,21.0,131.29047619047628,2757.1000000000017,1,1,0.8958333333333334,0.49166666666666664,0.8895833333333333,0.9583333333333334
v4,123,1500000,satisfied,11036,19.0,145.8684210526316,2771.5000000000005,1,1,0.9229166666666667,0.3770833333333333,0.8479166666666667,0.8229166666666666
v4,123,1500000,satisfied,11037,20.0,130.42500000000004,2608.500000000001,1,1,0.88125,0.45208333333333334,0.8125,0.9416666666666667
v4,123,1500000,satisfied,11038,19.0,150.02631578947359,2850.499999999998,1,1,0.9208333333333333,0.3770833333333333,0.8625,0.85625
v4,123,1500000,satisfied,11039,20.0,139.885,2797.7,1,1,0.9666666666666667,0.5020833333333333,0.79375,0.9604166666666667
v4,123,1500000,satisfied,11040,18.0,159.72222222222229,2875.000000000001,1,1,0.8875,0.5458333333333333,0.8041666666666667,0.8354166666666667
v4,123,1500000,satisfied,11041,23.0,122.94782608695651,2827.7999999999997,1,1,0.9895833333333334,0.4395833333333333,0.9270833333333334,0.9583333333333334
v4,123,1500000,satisfied,11042,19.0,159.2263157894736,3025.2999999999984,1,1,0.9916666666666667,0.41875,0.9833333333333333,0.8666666666666667
v4,123,1500000,satisfied,11043,19.0,138.6789473684211,2634.900000000001,1,1,0.9520833333333333,0.4125,0.7833333333333333,0.9791666666666666
v4,123,1500000,satisfied,11044,21.0,136.1095238095239,2858.3000000000015,1,1,0.9208333333333333,0.5770833333333333,0.81875,0.9479166666666666
v4,123,1500000,satisfied,11045,18.0,158.53333333333345,2853.600000000002,1,1,0.9354166666666667,0.49583333333333335,0.8729166666666667,0.9541666666666667
v4,123,1500000,satisfied,11046,18.0,119.32777777777778,2147.9,0,1,0.7541666666666667,0.1875,0.475,0.90625
v4,123,1500000,satisfied,11047,17.0,153.77647058823527,2614.2,1,0,0.9333333333333333,0.22083333333333333,0.8708333333333333,0.7833333333333333
v4,123,1500000,satisfied,11048,20.0,143.98999999999992,2879.7999999999984,1,1,0.94375,0.6041666666666666,0.8645833333333334,0.9416666666666667
v4,123,1500000,satisfied,11049,21.0,136.20952380952377,2860.399999999999,1,1,0.9354166666666667,0.5,0.8979166666666667,0.9541666666666667
