method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3,util_4,util_5,util_6
v4,999,1400000,fallback,11022,36.0,112.2777777777776,4041.9999999999936,0,0,0.11875,0.9479166666666666,0.41875,0.8229166666666666,0.38333333333333336,0.13958333333333334,0.575
v4,999,1400000,fallback,11023,29.0,136.01034482758615,3944.2999999999984,0,0,0.0,0.98125,0.075,0.8479166666666667,0.3104166666666667,0.01875,0.5145833333333333
v4,999,1400000,fallback,11024,29.0,155.7189655172409,4515.849999999986,0,0,0.0,0.9958333333333333,0.19166666666666668,0.6145833333333334,0.59375,0.06875,0.49166666666666664
v4,999,1400000,fallback,11025,43.0,87.21976744186021,3750.449999999989,0,0,0.20625,0.95,0.38125,0.9458333333333333,0.4875,0.14583333333333334,0.6729166666666667
v4,999,1400000,fallback,11026,40.0,116.79625000000001,4671.85,0,0,0.12708333333333333,0.9541666666666667,0.43125,0.9291666666666667,0.4479166666666667,0.14583333333333334,0.5958333333333333
v4,999,1400000,fallback,11027,28.0,152.33749999999958,4265.449999999988,0,0,0.0,0.9875,0.0,0.7645833333333333,0.8083333333333333,0.0,0.6083333333333333
v4,999,1400000,fallback,11028,28.0,140.0321428571426,3920.899999999993,0,0,0.0,0.9979166666666667,0.0,0.8020833333333334,0.525,0.0,0.5458333333333333
v4,999,1400000,fallback,11029,32.0,119.72968749999954,3831.3499999999854,0,0,0.01875,0.9583333333333334,0.22916666666666666,0.81875,0.38125,0.07291666666666667,0.5666666666666667
v4,999,1400000,fallback,11030,39.0,100.65512820512788,3925.5499999999874,0,0,0.06666666666666667,0.9916666666666667,0.39375,0.85625,0.5833333333333334,0.10833333333333334,0.6270833333333333
v4,999,1400000,fallback,11031,36.0,103.33749999999961,3720.149999999986,0,0,0.06041666666666667,0.99375,0.375,0.68125,0.4395833333333333,0.11458333333333333,0.4895833333333333
v4,999,1400000,fallback,11032,28.0,152.59642857142828,4272.699999999992,0,0,0.0,0.9770833333333333,0.035416666666666666,0.85625,0.375,0.00625,0.5770833333333333
v4,999,1400000,fallback,11033,30.0,121.42833333333314,3642.8499999999945,0,0,0.06458333333333334,0.9791666666666666,0.20208333333333334,0.8083333333333333,0.40208333333333335,0.07291666666666667,0.5208333333333334
v4,999,1400000,fallback,11034,39.0,90.96538461538424,3547.649999999985,0,0,0.07083333333333333,0.99375,0.25416666666666665,0.9041666666666667,0.5854166666666667,0.0875,0.56875
v4,999,1400000,fallback,11035,41.0,87.05121951219454,3569.099999999976,0,0,0.09375,0.9625,0.3958333333333333,0.9166666666666666,0.4270833333333333,0.12916666666666668,0.6291666666666667
v4,999,1400000,fallback,11036,29.0,135.07758620689603,3917.2499999999845,0,0,0.0,0.9520833333333333,0.21041666666666667,0.5416666666666666,0.6166666666666667,0.06041666666666667,0.5208333333333334
v4,999,1400000,fallback,11037,34.0,116.8220588235293,3971.949999999996,0,0,0.12083333333333333,0.9916666666666667,0.25416666666666665,0.9041666666666667,0.4375,0.0625,0.55625
v4,999,1400000,fallback,11038,28.0,141.55535714285676,3963.5499999999897,0,0,0.0,0.9520833333333333,0.19791666666666666,0.6958333333333333,0.45625,0.06666666666666667,0.4708333333333333
v4,999,1400000,fallback,11039,34.0,125.72205882352873,4274.5499999999765,0,0,0.07916666666666666,0.9583333333333334,0.2604166666666667,0.80625,0.675,0.08333333333333333,0.6020833333333333
v4,999,1400000,fallback,11040,23.0,176.96304347826063,4070.149999999994,0,0,0.0,0.93125,0.0,0.825,0.28958333333333336,0.0,0.46875
v4,999,1400000,fallback,11041,26.0,151.76153846153827,3945.7999999999947,0,0,0.0,0.99375,0.0,0.95,0.3229166666666667,0.0,0.5479166666666667
v4,999,1400000,fallback,11042,45.0,105.26111111111128,4736.750000000007,0,0,0.27291666666666664,0.9791666666666666,0.6208333333333333,0.96875,0.26875,0.2125,0.5375
v4,999,1400000,fallback,11043,35.0,100.84999999999953,3529.749999999983,0,0,0.125,0.9979166666666667,0.26666666666666666,0.9666666666666667,0.2833333333333333,0.07916666666666666,0.5666666666666667
v4,999,1400000,fallback,11044,36.0,105.89305555555522,3812.149999999988,0,0,0.04375,0.9833333333333333,0.2833333333333333,0.8770833333333333,0.49166666666666664,0.075,0.61875
v4,999,1400000,fallback,11045,36.0,110.66388888888858,3983.8999999999887,0,0,0.04583333333333333,0.9895833333333334,0.27708333333333335,0.8166666666666667,0.48333333333333334,0.09583333333333334,0.5604166666666667
v4,999,1400000,fallback,11046,35.0,97.89857142857093,3426.4499999999825,0,0,0.0875,0.93125,0.28541666666666665,0.8770833333333333,0.30416666666666664,0.10625,0.51875
v4,999,1400000,fallback,11047,32.0,111.07656249999971,3554.4499999999907,0,0,0.016666666666666666,0.9583333333333334,0.2791666666666667,0.6979166666666666,0.17708333333333334,0.1125,0.4791666666666667
v4,999,1400000,fallback,11048,41.0,102.38780487804871,4197.899999999997,0,0,0.15833333333333333,0.9854166666666667,0.4708333333333333,0.8583333333333333,0.4791666666666667,0.15,0.6666666666666666
v4,999,1400000,fallback,11049,30.0,139.05,4171.5,0,0,0.11666666666666667,0.9916666666666667,0.28958333333333336,0.8645833333333334,0.22916666666666666,0.08125,0.41458333333333336
